top left x,top left y,bottom right x,bottom right y,angle,distance
114.25,42.5,144.25,72.5,-18.762295082,36.2278205971
97.75,42.5,127.75,72.5,-20.3852459016,36.6154688044
110,42.5,140,72.5,-19.1803278689,36.3249836103
48.5,42.5,78.5,72.5,-25.2295081967,37.9328534466
100.25,42.5,130.25,72.5,-20.1393442623,36.5549400055
15.25,42.5,45.25,72.5,-28.5,38.9486841883
113.75,42.5,143.75,72.5,-18.8114754098,36.2391538232
52.75,42.5,82.75,72.5,-24.8114754098,37.8101063034
43.5,42.5,73.5,72.5,-25.7213114754,38.0793666148
106.25,42.5,136.25,72.5,-19.5491803279,36.41227175
112.25,42.5,142.25,72.5,-18.9590163934,36.2733100693
84.5,42.5,114.5,72.5,-21.6885245902,36.9467610903
51.75,42.5,81.75,72.5,-24.9098360656,37.838839146
107.25,42.5,137.25,72.5,-19.4508196721,36.388852908
28,42.5,58,72.5,-27.2459016393,38.5477433041
19,42.5,49,72.5,-28.131147541,38.8293214636
56.25,42.5,86.25,72.5,-24.4672131148,37.710266905
72.25,42.5,102.25,72.5,-22.893442623,37.2684538339
9.75,42.5,39.75,72.5,-29.0409836066,39.1258864512
49.5,42.5,79.5,72.5,-25.131147541,37.9038231829
88.75,42.5,118.75,72.5,-21.2704918033,36.8385898002
13.5,42.5,43.5,72.5,-28.6721311475,39.004792324
81.5,42.5,111.5,72.5,-21.9836065574,37.024190034
125.25,42.5,155.25,72.5,-17.6803278689,35.9851450435
43.75,42.5,73.75,72.5,-25.6967213115,38.0719872882
61.5,42.5,91.5,72.5,-23.9508196721,37.5626396124
83.25,42.5,113.25,72.5,-21.8114754098,36.9789156716
49,42.5,79,72.5,-25.1803278689,37.918326918
100.75,42.5,130.75,72.5,-20.0901639344,36.5429104656
59.5,42.5,89.5,72.5,-24.1475409836,37.618575409
85.75,42.5,115.75,72.5,-21.5655737705,36.9147605049
91.75,42.5,121.75,72.5,-20.9754098361,36.7633139468
9,42.5,39,72.5,-29.1147540984,39.1502456709
120.25,42.5,150.25,72.5,-18.1721311475,36.0938674412
0,42.5,30,72.5,-30,39.4461658466
113.75,42.5,143.75,72.5,-18.8114754098,36.2391538232
58.25,42.5,88.25,72.5,-24.2704918033,37.6537250474
117,42.5,147,72.5,-18.4918032787,36.1659556827
50.75,42.5,80.75,72.5,-25.0081967213,37.8676637384
14,42.5,44,72.5,-28.6229508197,38.9887352029
43.75,42.5,73.75,72.5,-25.6967213115,38.0719872882
2.75,42.5,32.75,72.5,-29.7295081967,39.3550429219
128,42.5,158,72.5,-17.4098360656,35.9264829081
53.5,42.5,83.5,72.5,-24.737704918,37.7886170081
11,42.5,41,72.5,-28.9180327869,39.0853915322
60.25,42.5,90.25,72.5,-24.0737704918,37.5975556279
84.75,42.5,114.75,72.5,-21.6639344262,36.9403486407
34.25,42.5,64.25,72.5,-26.631147541,38.3563294464
3.25,42.5,33.25,72.5,-29.6803278689,39.3385412507
27.25,42.5,57.25,72.5,-27.3196721311,38.5709417703
100.25,42.5,130.25,72.5,-20.1393442623,36.5549400055
44.75,42.5,74.75,72.5,-25.5983606557,38.0425263109
83.25,42.5,113.25,72.5,-21.8114754098,36.9789156716
123,42.5,153,72.5,-17.9016393443,36.0337415408
77.75,42.5,107.75,72.5,-22.3524590164,37.1222151164
3.5,42.5,33.5,72.5,-29.6557377049,39.3302980683
34.5,42.5,64.5,72.5,-26.606557377,38.3487441223
27.25,42.5,57.25,72.5,-27.3196721311,38.5709417703
123.5,42.5,153.5,72.5,-17.8524590164,36.022895762
63.75,42.5,93.75,72.5,-23.7295081967,37.5001603508
129.25,42.5,159.25,72.5,-17.2868852459,35.9000860507
21.25,42.5,51.25,72.5,-27.9098360656,38.7582762442
95.5,42.5,125.5,72.5,-20.606557377,36.6704859037
82,42.5,112,72.5,-21.9344262295,37.0112238473
16,42.5,46,72.5,-28.4262295082,38.9247166495
12.25,42.5,42.25,72.5,-28.7950819672,39.0450266886
59.75,42.5,89.75,72.5,-24.1229508197,37.6115629753
68,42.5,98,72.5,-23.3114754098,37.3834478273
84.5,42.5,114.5,72.5,-21.6885245902,36.9467610903
124.25,42.5,154.25,72.5,-17.7786885246,36.0066769466
33.25,42.5,63.25,72.5,-26.7295081967,38.3867257638
79,42.5,109,72.5,-22.2295081967,37.0893877285
82.25,42.5,112.25,72.5,-21.9098360656,37.0047499439
8.5,42.5,38.5,72.5,-29.1639344262,39.1665110421
83.5,42.5,113.5,72.5,-21.7868852459,36.9724724549
36.25,42.5,66.25,72.5,-26.4344262295,38.2958012789
76.25,42.5,106.25,72.5,-22.5,37.1618083521
97.5,42.5,127.5,72.5,-20.4098360656,36.6215565433
62,42.5,92,72.5,-23.9016393443,37.5487142159
20.75,42.5,50.75,72.5,-27.9590163934,38.7740268031
128,42.5,158,72.5,-17.4098360656,35.9264829081
69.75,42.5,99.75,72.5,-23.1393442623,37.3358883226
7.5,42.5,37.5,72.5,-29.262295082,39.1991038076
51.5,42.5,81.5,72.5,-24.9344262295,37.8460367007
52.5,42.5,82.5,72.5,-24.8360655738,37.817280901
119.25,42.5,149.25,72.5,-18.2704918033,36.1159298232
74.75,42.5,104.75,72.5,-22.6475409836,37.2016195144
16.25,42.5,46.25,72.5,-28.4016393443,38.916738001
64.25,42.5,94.25,72.5,-23.6803278689,37.4863407892
97.25,42.5,127.25,72.5,-20.4344262295,36.6276506076
20.5,42.5,50.5,72.5,-27.9836065574,38.7819100782
105.5,42.5,135.5,72.5,-19.6229508197,36.4299034608
66.25,42.5,96.25,72.5,-23.4836065574,37.4312987096
67.75,42.5,97.75,72.5,-23.3360655738,37.3902658542
22.25,42.5,52.25,72.5,-27.8114754098,38.7268391829
98.5,42.5,128.5,72.5,-20.3114754098,36.5972435715
34.75,42.5,64.75,72.5,-26.5819672131,38.3411643069
53,42.5,83,72.5,-24.7868852459,37.8029374531
106.5,42.5,136.5,72.5,-19.5245901639,36.4064073791
6.25,42.5,36.25,72.5,-29.3852459016,39.2399607923
65,42.5,95,72.5,-23.606557377,37.4656556874
103.25,42.5,133.25,72.5,-19.8442622951,36.4831452472
88.75,42.5,118.75,72.5,-21.2704918033,36.8385898002
8.25,42.5,38.25,72.5,-29.1885245902,39.1746514854
51.75,42.5,81.75,72.5,-24.9098360656,37.838839146
108.25,42.5,138.25,72.5,-19.3524590164,36.3655372265
127.5,42.5,157.5,72.5,-17.4590163934,35.9370885696
108.25,42.5,138.25,72.5,-19.3524590164,36.3655372265
21,42.5,51,72.5,-27.9344262295,38.7661488574
66.25,42.5,96.25,72.5,-23.4836065574,37.4312987096
4.75,42.5,34.75,72.5,-29.5327868852,39.2891588169
36.25,42.5,66.25,72.5,-26.4344262295,38.2958012789
84.75,42.5,114.75,72.5,-21.6639344262,36.9403486407
36,42.5,66,72.5,-26.4590163934,38.3033479738
128.5,42.5,158.5,72.5,-17.3606557377,35.9159040454
12.75,42.5,42.75,72.5,-28.7459016393,39.0289172626
60.75,42.5,90.75,72.5,-24.0245901639,37.5835716625
24.25,42.5,54.25,72.5,-27.6147540984,38.6642220142
94.25,42.5,124.25,72.5,-20.7295081967,36.7012716103
52,42.5,82,72.5,-24.8852459016,37.8316473256
79.75,42.5,109.75,72.5,-22.1557377049,37.0697643385
0,42.5,30,72.5,-30,39.4461658466
80.75,42.5,110.75,72.5,-22.0573770492,37.0436852156
30.25,42.5,60.25,72.5,-27.0245901639,38.4784411415
102.25,45,116,58.75,-20.2035928144,13.7605925365
50.75,45,64.5,58.75,-25.1377245509,14.6359724105
129.25,45,143,58.75,-17.6167664671,13.359767383
19.75,45,33.5,58.75,-28.1077844311,15.2244231623
71.5,45,85.25,58.75,-23.1497005988,14.2669339454
94.25,45,108,58.75,-20.9700598802,13.8874180121
117.25,45,131,58.75,-18.7664670659,13.5325955716
78.75,45,92.5,58.75,-22.4550898204,14.1430432795
57.75,45,71.5,58.75,-24.4670658683,14.5091439069
119.25,45,133,58.75,-18.5748502994,13.5031891856
16.5,45,30.25,58.75,-28.4191616766,15.2885169341
97.25,45,111,58.75,-20.6826347305,13.839441942
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
110.25,45,124,58.75,-19.4371257485,13.6373745329
32.25,45,46,58.75,-26.9101796407,14.9820550745
136.25,45,150,58.75,-16.9461077844,13.2630253338
144.25,45,158,58.75,-16.1796407186,13.1562438653
25,45,38.75,58.75,-27.6047904192,15.1218181376
117.5,45,131.25,58.75,-18.7425149701,13.5289067777
41.75,45,55.5,58.75,-26,14.8024022074
137.5,45,151.25,58.75,-16.8263473054,13.2460726408
75,45,88.75,58.75,-22.8143712575,14.2067884238
3.75,45,17.5,58.75,-29.6407185629,15.5441028365
76.25,45,90,58.75,-22.6946107784,14.1854595288
91.25,45,105,58.75,-21.2574850299,13.935887604
108,45,121.75,58.75,-19.6526946108,13.6716592729
79.25,45,93,58.75,-22.4071856287,14.1345988734
133.5,45,147.25,58.75,-17.2095808383,13.3006669533
80,45,93.75,58.75,-22.3353293413,14.1219566506
81.25,45,95,58.75,-22.2155688623,14.100951504
35,45,48.75,58.75,-26.6467065868,14.9296385754
138.5,45,152.25,58.75,-16.7305389222,13.2325815598
39.75,45,53.5,58.75,-26.1916167665,14.8398891462
56,45,69.75,58.75,-24.6347305389,14.5406325276
83,45,96.75,58.75,-22.0479041916,14.0716818834
12.5,45,26.25,58.75,-28.8023952096,15.367996941
102,45,115.75,58.75,-20.2275449102,13.7645017389
26,45,39.75,58.75,-27.5089820359,15.1024063302
101,45,114.75,58.75,-20.3233532934,13.7801737172
120.75,45,134.5,58.75,-18.4311377246,13.4812908953
102,45,115.75,58.75,-20.2275449102,13.7645017389
31,45,44.75,58.75,-27.0299401198,15.0059901479
15.25,45,29,58.75,-28.5389221557,15.3132842758
33,45,46.75,58.75,-26.8383233533,14.9677267643
41.5,45,55.25,58.75,-26.0239520958,14.8070781974
75.75,45,89.5,58.75,-22.7425149701,14.1939814599
54.5,45,68.25,58.75,-24.7784431138,14.5677392555
57.5,45,71.25,58.75,-24.4910179641,14.5136332878
69.25,45,83,58.75,-23.3652694611,14.3059265768
137.25,45,151,58.75,-16.8502994012,13.2494552924
11.25,45,25,58.75,-28.9221556886,15.3929676934
135.25,45,149,58.75,-17.0419161677,13.2766583257
12.25,45,26,58.75,-28.8263473054,15.3729860432
36.5,45,50.25,58.75,-26.502994012,14.9011882136
121.5,45,135.25,58.75,-18.3592814371,13.4703922853
84.75,45,98.5,58.75,-21.880239521,14.0425736858
89.5,45,103.25,58.75,-21.4251497006,13.9643874023
82,45,95.75,58.75,-22.1437125749,14.0883876792
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
87.75,45,101.5,58.75,-21.5928143713,13.9930523732
118,45,131.75,58.75,-18.6946107784,13.521540314
32.25,45,46,58.75,-26.9101796407,14.9820550745
120.25,45,134,58.75,-18.4790419162,13.4885753722
50.75,45,64.5,58.75,-25.1377245509,14.6359724105
35.75,45,49.5,58.75,-26.5748502994,14.9154009461
71,45,84.75,58.75,-23.1976047904,14.2755769216
107.25,45,121,58.75,-19.7245508982,13.6831522852
5.5,45,19.25,58.75,-29.4730538922,15.5086388318
86.75,45,100.5,58.75,-21.6886227545,14.0095061257
12.25,45,26,58.75,-28.8263473054,15.3729860432
102,45,115.75,58.75,-20.2275449102,13.7645017389
38.75,45,52.5,58.75,-26.2874251497,14.8587001114
115,45,128.75,58.75,-18.9820359281,13.5659610299
81,45,94.75,58.75,-22.2395209581,14.1051459973
13,45,26.75,58.75,-28.754491018,15.3580263261
114.5,45,128.25,58.75,-19.0299401198,13.5734160973
106.25,45,120,58.75,-19.8203592814,13.6985264497
51.5,45,65.25,58.75,-25.0658682635,14.622272782
113.25,45,127,58.75,-19.1497005988,13.5921179489
118,45,131.75,58.75,-18.6946107784,13.521540314
102.75,45,116.5,58.75,-20.1556886228,13.7527847033
25.25,45,39,58.75,-27.5808383234,15.1169611975
21.75,45,35.5,58.75,-27.9161676647,15.1851989965
105.5,45,119.25,58.75,-19.8922155689,13.7100945788
128.5,45,142.25,58.75,-17.6886227545,13.3703127818
34,45,47.75,58.75,-26.7425149701,14.9486606867
9,45,22.75,58.75,-29.1377245509,15.4380733974
125.5,45,139.25,58.75,-17.9760479042,13.4128391984
103,45,116.75,58.75,-20.1317365269,13.7488860785
105.75,45,119.5,58.75,-19.8682634731,13.7062349698
58.25,45,72,58.75,-24.4191616766,14.5001741637
95.25,45,109,58.75,-20.874251497,13.871370899
46.25,45,60,58.75,-25.5688622754,14.7187209516
143.5,45,157.25,58.75,-16.251497006,13.1660808095
94.25,45,108,58.75,-20.9700598802,13.8874180121
41.75,45,55.5,58.75,-26,14.8024022074
40.5,45,54.25,58.75,-26.119760479,14.825810405
84,45,97.75,58.75,-21.9520958084,14.0550287971
13.25,45,27,58.75,-28.7305389222,15.3530448184
56.25,45,70,58.75,-24.6107784431,14.5361251736
130.5,45,144.25,58.75,-17.497005988,13.3422687499
92.25,45,106,58.75,-21.1616766467,13.9196765548
102,45,115.75,58.75,-20.2275449102,13.7645017389
127.5,45,141.25,58.75,-17.7844311377,13.3844270657
18.5,45,32.25,58.75,-28.2275449102,15.2490228891
24.25,45,38,58.75,-27.6766467066,15.1364048752
36,45,49.75,58.75,-26.5508982036,14.9106605987
7.75,45,21.5,58.75,-29.2574850299,15.4632195522
136.25,45,150,58.75,-16.9461077844,13.2630253338
119.25,45,133,58.75,-18.5748502994,13.5031891856
105.25,45,119,58.75,-19.9161676647,13.7139577497
115.5,45,129.25,58.75,-18.9341317365,13.5585206691
89.75,45,103.5,58.75,-21.4011976048,13.9603058663
115.5,45,129.25,58.75,-18.9341317365,13.5585206691
57.25,45,71,58.75,-24.5149700599,14.5181256712
99.25,45,113,58.75,-20.4910179641,13.8077346167
88.5,45,102.25,58.75,-21.5209580838,13.9807472255
121.25,45,135,58.75,-18.3832335329,13.4740214039
62,45,75.75,58.75,-24.0598802395,14.433286517
13,45,26.75,58.75,-28.754491018,15.3580263261
132.75,45,146.5,58.75,-17.2814371257,13.3110149422
86.5,45,100.25,58.75,-21.7125748503,14.0136279173
87.25,45,101,58.75,-21.6407185629,14.0012725609
0.5,45,14.25,58.75,-29.9520958084,15.6102816663
89,45,102.75,58.75,-21.4730538922,13.972560584
135,45,148.75,58.75,-17.0658682635,13.2800763869
96,45,109.75,58.75,-20.8023952096,13.8593716647
126,45,139.75,58.75,-17.9281437126,13.4057132803
29.75,45,43.5,58.75,-27.1497005988,15.0299931345
42,45,55.75,58.75,-25.9760479042,14.7977290477
71.75,45,85.5,58.75,-23.125748503,14.2626171972
85.25,45,99,58.75,-21.8323353293,14.0342868478
119,45,132.75,58.75,-18.5988023952,13.506851967
42.25,45,56,58.75,-25.9520958084,14.7930587208
119.5,45,133.25,58.75,-18.5508982036,13.4995301324
43,45,56.75,58.75,-25.880239521,14.7790647639
115.5,45,129.25,58.75,-18.9341317365,13.5585206691
5.75,45,19.5,58.75,-29.4491017964,15.5035823696
92.5,45,106.25,58.75,-21.1377245509,13.9156322937
87,45,100.75,58.75,-21.6646706587,14.0053876726
11.5,45,25.25,58.75,-28.8982035928,15.3879684996
13.75,45,27.5,58.75,-28.6826347305,15.3430894147
142,45,155.75,58.75,-16.3952095808,13.1858632094
7.5,45,21.25,58.75,-29.2814371257,15.4682562407
108.25,45,122,58.75,-19.628742515,13.6678354489
139.75,45,153.5,58.75,-16.6107784431,13.2158068677
20.75,45,34.5,58.75,-28.0119760479,15.2047901886
91.5,45,105.25,58.75,-21.2335329341,13.9318297469
115,45,128.75,58.75,-18.9820359281,13.5659610299
24,45,37.75,58.75,-27.7005988024,15.1412724183
141.5,45,155.25,58.75,-16.4431137725,13.1924894059
84.5,45,98.25,58.75,-21.9041916168,14.0467220786
94,45,107.75,58.75,-20.994011976,13.8914383659
41,45,54.75,58.75,-26.0718562874,14.8164386569
130.5,45,144.25,58.75,-17.497005988,13.3422687499
23.75,45,37.5,58.75,-27.7245508982,15.1461426058
91.25,45,105,58.75,-21.2574850299,13.935887604
40,45,53.75,58.75,-26.1676646707,14.8351934201
72.25,45,86,58.75,-23.0778443114,14.2539931951
115.75,45,129.5,58.75,-18.9101796407,13.5548060113
116.5,45,130.25,58.75,-18.8383233533,13.5436841646
71,45,84.75,58.75,-23.1976047904,14.2755769216
81.25,45,95,58.75,-22.2155688623,14.100951504
5.75,45,19.5,58.75,-29.4491017964,15.5035823696
118.75,45,132.5,58.75,-18.622754491,13.5105184736
75,45,88.75,58.75,-22.8143712575,14.2067884238
86,45,99.75,58.75,-21.7604790419,14.0218815037
141.5,45,155.25,58.75,-16.4431137725,13.1924894059
125.5,45,139.25,58.75,-17.9760479042,13.4128391984
128,45,141.75,58.75,-17.7365269461,13.377362255
135.75,45,149.5,58.75,-16.994011976,13.269833973
14.25,45,28,58.75,-28.6347305389,15.3331441765
17.75,45,31.5,58.75,-28.2994011976,15.2638138097
55.25,45,69,58.75,-24.7065868263,14.554172493
29.25,45,43,58.75,-27.1976047904,15.039613272
39,45,52.75,58.75,-26.2634730539,14.8539931663
71.75,45,85.5,58.75,-23.125748503,14.2626171972
97,45,110.75,58.75,-20.7065868263,13.8434209725
48.25,45,62,58.75,-25.377245509,14.6818277307
39.25,45,53,58.75,-26.2395209581,14.8492890219
33.25,45,47,58.75,-26.8143712575,14.9629561322
11.5,45,25.25,58.75,-28.8982035928,15.3879684996
28,45,41.75,58.75,-27.3173652695,15.0637107914
61.25,45,75,58.75,-24.1317365269,14.4466093977
50.75,45,64.5,58.75,-25.1377245509,14.6359724105
13.25,45,27,58.75,-28.7305389222,15.3530448184
23.75,45,37.5,58.75,-27.7245508982,15.1461426058
79.5,45,93.25,58.75,-22.3832335329,14.1303815447
120.75,45,134.5,58.75,-18.4311377246,13.4812908953
92.5,45,106.25,58.75,-21.1377245509,13.9156322937
61.5,45,75.25,58.75,-24.1077844311,14.4421653893
143,45,156.75,58.75,-16.2994011976,13.1726588871
44,45,57.75,58.75,-25.7844311377,14.7604459775
51,45,64.75,58.75,-25.1137724551,14.6314029362
20.5,45,34.25,58.75,-28.0359281437,15.2096945213
113.5,45,127.25,58.75,-19.125748503,13.5883702555
4.75,45,18.5,58.75,-29.5449101796,15.5238229739
29.75,45,43.5,58.75,-27.1497005988,15.0299931345
113.25,45,127,58.75,-19.1497005988,13.5921179489
128.5,45,142.25,58.75,-17.6886227545,13.3703127818
12.25,45,26,58.75,-28.8263473054,15.3729860432
41,45,54.75,58.75,-26.0718562874,14.8164386569
3,45,16.75,58.75,-29.7125748503,15.5593384044
76.25,45,90,58.75,-22.6946107784,14.1854595288
30.25,45,44,58.75,-27.1017964072,15.0203838111
130.25,45,144,58.75,-17.5209580838,13.3457607592
141.5,45,155.25,58.75,-16.4431137725,13.1924894059
119,45,132.75,58.75,-18.5988023952,13.506851967
10.5,45,24.25,58.75,-28.994011976,15.4079803654
27.25,45,41,58.75,-27.3892215569,15.0782015487
139,45,152.75,58.75,-16.6826347305,13.2258597769
41.75,45,55.5,58.75,-26,14.8024022074
7.5,45,21.25,58.75,-29.2814371257,15.4682562407
92.5,45,106.25,58.75,-21.1377245509,13.9156322937
137.75,45,151.5,58.75,-16.8023952096,13.2426939387
83,45,96.75,58.75,-22.0479041916,14.0716818834
19,45,32.75,58.75,-28.1796407186,15.2391752147
24.25,45,38,58.75,-27.6766467066,15.1364048752
52,45,65.75,58.75,-25.0179640719,14.613154372
74,45,87.75,58.75,-22.9101796407,14.2239091797
117.75,45,131.5,58.75,-18.7185628743,13.5252216908
91.5,45,105.25,58.75,-21.2335329341,13.9318297469
51.75,45,65.5,58.75,-25.0419161677,14.6177121076
32,45,45.75,58.75,-26.9341317365,14.9868366405
11.25,45,25,58.75,-28.9221556886,15.3929676934
61.75,45,75.5,58.75,-24.0838323353,14.4377244281
11,45,24.75,58.75,-28.9461077844,15.3979694039
89.5,45,103.25,58.75,-21.4251497006,13.9643874023
94,45,107.75,58.75,-20.994011976,13.8914383659
51.5,45,65.25,58.75,-25.0658682635,14.622272782
41,45,54.75,58.75,-26.0718562874,14.8164386569
48.5,45,62.25,58.75,-25.3532934132,14.6772291016
86,45,99.75,58.75,-21.7604790419,14.0218815037
104.5,45,118.25,58.75,-19.9880239521,13.7255686039
54.75,45,68.5,58.75,-24.754491018,14.5632140285
52.75,45,66.5,58.75,-24.9461077844,14.5994988255
53.75,45,67.5,58.75,-24.8502994012,14.5813327402
136.25,45,150,58.75,-16.9461077844,13.2630253338
73.25,45,87,58.75,-22.9820359281,14.2367832486
78.25,45,92,58.75,-22.502994012,14.1515006644
32.75,45,46.5,58.75,-26.8622754491,14.9725001338
63.5,45,77.25,58.75,-23.9161676647,14.4067232598
89.25,45,103,58.75,-21.4491017964,13.9684723092
5.25,45,19,58.75,-29.497005988,15.5136977548
66.5,45,80.25,58.75,-23.628742515,14.3539288963
62,45,75.75,58.75,-24.0598802395,14.433286517
1.25,45,15,58.75,-29.880239521,15.5949732422
1.25,45,15,58.75,-29.880239521,15.5949732422
14.5,45,28.25,58.75,-28.6107784431,15.3281753757
129.75,45,143.5,58.75,-17.5688622754,13.3527563599
103.75,45,117.5,58.75,-20.0598802395,13.7372114072
87.75,45,101.5,58.75,-21.5928143713,13.9930523732
133.75,45,147.5,58.75,-17.1856287425,13.2972254219
50.5,45,64.25,58.75,-25.1616766467,14.6405448125
41.25,45,55,58.75,-26.0479041916,14.8117570147
115,45,128.75,58.75,-18.9820359281,13.5659610299
141.75,45,155.5,58.75,-16.4191616766,13.1891743073
110,45,123.75,58.75,-19.4610778443,13.6411695119
64.25,45,78,58.75,-23.8443113772,14.3934830356
83.25,45,97,58.75,-22.0239520958,14.067513663
44.5,45,58.25,58.75,-25.7365269461,14.7511536997
89.5,45,103.25,58.75,-21.4251497006,13.9643874023
2.25,45,16,58.75,-29.7844311377,15.5745959041
35.75,45,49.5,58.75,-26.5748502994,14.9154009461
139,45,152.75,58.75,-16.6826347305,13.2258597769
57.25,45,71,58.75,-24.5149700599,14.5181256712
29.25,45,43,58.75,-27.1976047904,15.039613272
55.25,45,69,58.75,-24.7065868263,14.554172493
110.5,45,124.25,58.75,-19.4131736527,13.6335831732
85.25,45,99,58.75,-21.8323353293,14.0342868478
76.75,45,90.5,58.75,-22.6467065868,14.1769504605
21.5,45,35.25,58.75,-27.9401197605,15.1900928687
64,45,77.75,58.75,-23.8682634731,14.3978933691
65.75,45,79.5,58.75,-23.7005988024,14.3670857773
134.75,45,148.5,58.75,-17.0898203593,13.2834983675
107.5,45,121.25,58.75,-19.7005988024,13.6793176941
24.75,45,38.5,58.75,-27.628742515,15.1266777323
134.75,45,148.5,58.75,-17.0898203593,13.2834983675
126.25,45,140,58.75,-17.9041916168,13.4021560349
20.5,45,34.25,58.75,-28.0359281437,15.2096945213
35,45,48.75,58.75,-26.6467065868,14.9296385754
115.75,45,129.5,58.75,-18.9101796407,13.5548060113
45.75,45,59.5,58.75,-25.6167664671,14.7279730982
12.5,45,26.25,58.75,-28.8023952096,15.367996941
48,45,61.75,58.75,-25.4011976048,14.6864292603
18,45,31.75,58.75,-28.2754491018,15.2588809183
16.25,45,30,58.75,-28.4431137725,15.2934652751
133,45,146.75,58.75,-17.2574850299,13.3075617166
24.75,45,38.5,58.75,-27.628742515,15.1266777323
17,45,30.75,58.75,-28.371257485,15.2786279608
114.5,45,128.25,58.75,-19.0299401198,13.5734160973
120.5,45,134.25,58.75,-18.4550898204,13.484931262
69.25,45,83,58.75,-23.3652694611,14.3059265768
37.5,45,51.25,58.75,-26.4071856287,14.8822767554
58,45,71.75,58.75,-24.4431137725,14.5046575313
95.5,45,109.25,58.75,-20.8502994012,13.8673677111
22,45,35.75,58.75,-27.8922155689,15.1803077459
111.5,45,125.25,58.75,-19.3173652695,13.618453987
103.25,45,117,58.75,-20.1077844311,13.7449909855
9.5,45,23.25,58.75,-29.0898203593,15.4280323817
96.5,45,110.25,58.75,-20.754491018,13.8513894105
86.75,45,100.5,58.75,-21.6886227545,14.0095061257
14.75,45,28.5,58.75,-28.5868263473,15.3232091236
108.25,45,122,58.75,-19.628742515,13.6678354489
103.25,45,117,58.75,-20.1077844311,13.7449909855
18.5,45,32.25,58.75,-28.2275449102,15.2490228891
140.75,45,154.5,58.75,-16.5149700599,13.2024586771
64.5,45,78.25,58.75,-23.8203592814,14.3890757803
132.75,45,146.5,58.75,-17.2814371257,13.3110149422
40.5,45,54.25,58.75,-26.119760479,14.825810405
124,45,137.75,58.75,-18.119760479,13.4343081525
141.25,45,155,58.75,-16.4670658683,13.1958085025
49.5,45,63.25,58.75,-25.2574850299,14.6588636441
84.5,45,98.25,58.75,-21.9041916168,14.0467220786
110,45,123.75,58.75,-19.4610778443,13.6411695119
106.75,45,120.5,58.75,-19.7724550898,13.6908322135
135,45,148.75,58.75,-17.0658682635,13.2800763869
102,45,115.75,58.75,-20.2275449102,13.7645017389
141.25,45,155,58.75,-16.4670658683,13.1958085025
97.25,45,111,58.75,-20.6826347305,13.839441942
40,45,53.75,58.75,-26.1676646707,14.8351934201
109,45,122.75,58.75,-19.5568862275,13.6563855594
81.5,45,95.25,58.75,-22.1916167665,14.0967602847
2.5,45,16.25,58.75,-29.7604790419,15.569507638
75,45,88.75,58.75,-22.8143712575,14.2067884238
34.75,45,48.5,58.75,-26.6706586826,14.9343899722
58,45,71.75,58.75,-24.4431137725,14.5046575313
144.25,45,158,58.75,-16.1796407186,13.1562438653
7.25,45,21,58.75,-29.3053892216,15.4732954094
34.75,45,48.5,58.75,-26.6706586826,14.9343899722
3.25,45,17,58.75,-29.6886227545,15.5542574417
31,45,44.75,58.75,-27.0299401198,15.0059901479
120.5,45,134.25,58.75,-18.4550898204,13.484931262
135.25,45,149,58.75,-17.0419161677,13.2766583257
99.5,45,113.25,58.75,-20.4670658683,13.8037868607
39.75,45,53.5,58.75,-26.1916167665,14.8398891462
37.25,45,51,58.75,-26.4311377246,14.8870004494
135,45,148.75,58.75,-17.0658682635,13.2800763869
35.25,45,49,58.75,-26.622754491,14.924889937
77.25,45,91,58.75,-22.5988023952,14.1684542782
138.25,45,152,58.75,-16.754491018,13.2359483951
117.25,45,131,58.75,-18.7664670659,13.5325955716
65,45,78.75,58.75,-23.7724550898,14.3802705159
82.75,45,96.5,58.75,-22.0718562874,14.0758533981
104.5,45,118.25,58.75,-19.9880239521,13.7255686039
71,45,84.75,58.75,-23.1976047904,14.2755769216
76.5,45,90.25,58.75,-22.6706586826,14.1812033853
115,45,128.75,58.75,-18.9820359281,13.5659610299
79.25,45,93,58.75,-22.4071856287,14.1345988734
63.25,45,77,58.75,-23.9401197605,14.4111428113
140,45,153.75,58.75,-16.5868263473,13.2124638474
110.25,45,124,58.75,-19.4371257485,13.6373745329
133.5,45,147.25,58.75,-17.2095808383,13.3006669533
17.25,45,31,58.75,-28.3473053892,15.2736873334
72.75,45,86.5,58.75,-23.0299401198,14.2453818713
109.5,45,123.25,58.75,-19.5089820359,13.6487703153
113.5,45,127.25,58.75,-19.125748503,13.5883702555
69,45,82.75,58.75,-23.3892215569,14.3102748053
36.25,45,50,58.75,-26.5269461078,14.9059230204
74,45,87.75,58.75,-22.9101796407,14.2239091797
28,45,41.75,58.75,-27.3173652695,15.0637107914
65,45,78.75,58.75,-23.7724550898,14.3802705159
143,45,156.75,58.75,-16.2994011976,13.1726588871
97.75,45,111.5,58.75,-20.6347305389,13.831494273
60.25,45,74,58.75,-24.2275449102,14.4644158478
108.25,45,122,58.75,-19.628742515,13.6678354489
63.25,45,77,58.75,-23.9401197605,14.4111428113
56.5,45,70.25,58.75,-24.5868263473,14.5316208082
94,45,107.75,58.75,-20.994011976,13.8914383659
119.5,45,133.25,58.75,-18.5508982036,13.4995301324
